book_id,review_text,n_votes
5974606,"awesome book, though i think it's pretty scary for kids",0
364955,"Luffy engages in a really hard battle with Don Krieg, who uses many nasty tricks to win the battle. And yet, Luffy is able to defeat him at last, and that saves the floating restaurant Baratie. 
 Sanji reveales his dream to find All Blue, and overhearing it, Zeff asks Luffy to take Sanji with him. It's a sad parting between Sanji and the others from Baratie, yet Luffy finally get his fourth crew and a cook! They go after Zoro and Usopp in a small boat, and for the very first time they have been introduced to the term Shichibukai, or the Seven Warlords, pirates so great they are approved by the government. The world of pirate's getting more interesting and deeper here, no? 
 Meanwhile, Zoro and Usopp pursuing Nami long before Luffy finishes his battle with Don Krieg has arrived in Arlong Park. It turns out that Nami has been there as well. Unexpectedly, Usopp meets Nojiko, who reveals the dark truth of the area and admits that she is Nami's sister. Meanwhile, the mermen have caught Zoro and bring him to Arlong, and Zoro finds Nami there as well. Is that really true that Nami is actually a part of the crew of Arlong the Merman? 
 Well, after Eiichiro Oda reveals the past of Luffy, Zoro, Usopp & Sanji, I am looking forward to know Nami's past as well.",0
364955,Quick and enjoyable read.,0
364955,"This volume kicks off with Chapter 63: Never Die. 
 After Luffy and the gang meets the cook Sanji, the restaurant ship is attacked by the fearsome Captain Don ""Diamond Armor"" Kreig. It is Sanji's goal in life is to never let a man starve in front of him. So he feeds Don Kreig only to be spit in the face for payment. I can't tell you how much these chapters really pissed me off. I was outraged, I threw things, and I cried for the cruelty of it all. Don't miss this story of how Sanji joins Luffy's crew! 
 Cheers and Happy Reading!",0
364955,"Luffy, Sanji, and Gin survive Don Krieg's poisonous gas attack. Luffy stands up to the pirate, proclaiming, ""I won't die."" And he means it! He attacks, and actually succeeds in bringing Krieg down on one knee, a feat never before accomplished! But can he handle Krieg's Mighty Battle Spear? 
 As Chef and Sanji watch the battle between Luffy and Krieg, Chef comments on Luffy's toughness. ""In the end, it's not about weapons,"" he says, ""grit counts more than steel."" The fight continues. Whatever Krieg throws at him, Luffy comes back with his usual tenacity, and using the weapons in his own gum gum arsenal. 
 After Krieg is defeated, Gin takes his leave, deciding to stay with Krieg, but his parting words for the unconscious Luffy state that he expects their paths to cross again on the Grand Line. 
 Sanji tells Luffy he can't join his crew, but Luffy doesn't believe him. Sanji asks him if he's ever heard of the All Blue? The cooks on the Baratie start behaving strangely (even for them), claiming that Sanji's cooking is horrible. It's obvious they have ulterior motives, especially when the Crap Geezer asks Luffy to take Sanji with him. 
 Luffy and Sanji leave the Baratie and sail on in order to catch up with Nami. Along the way, Luffy learns about the Seven Warlords of the Sea, and how dangerous they are. Hawkeye Mihawk, who defeated Zolo, is one of them, and the other six are even worse. They head toward Arlong Park, home of the fish men, led by ""Saw Tooth"" Arlong. Yosaku thinks that is where Nami is headed, judging by her interest in a wanted poster containing information on pirates and bounties. Sanji, being obsessed with Nami, is all for following her. 
 Meanwhile, Zolo and Usopp are also hot on Nami's trail, and make a couple of new friends. 
 Most of this volume is taken by the battle between Luffy and Krieg, which is pretty good, unless you don't like battles, of course. We see some interesting moves on both sides. Naturally, Luffy prevails. He's the hero. Then it's time to move on. 
 The floating restaurant was a cool idea, but it's time for the action to resume in other directions, and to catch up with Nami, Zolo, and Usopp. 
 As the series progresses, we see more and more of Luffy's qualities, especially his loyalty to his friends, and his never give up attitude. He's a good role model for people of all ages. I like the depth the author gives his characters, as well as the humor, and the action. 
 By the time the series is done, I know I won't remember all of these characters, there are so many of them, but a few will stick with me for a long time to come: Luffy, Zolo, Shanks and Usopp among them. 
 Luffy's indefatigable good humor and buoyant spirits, and his willingness to take risks to achieve his goals make this an enjoyable series for everyone.",0
364955,"F ODA 
 op 
 V. 8",0
18458608,"For dansk anmeldelse, folg link http://happenstancie.blogspot.dk/2013...",0
18458608,"Den var SA god! En helt perfekt efterfolger til Slettet - mere kommer senere, nar jeg lige har fordojet den :)",1
18458608,"Uha, spaendende!",4
9484793,"This is the story of Matt and Liz and Maddy. Maddy is born just 27 hours when her mom, Liz dies of a sudden aneurysm. Following her death, Matt finds himself in an completely unexpected situation. The book recounts this experience as well as how Matt moves past Liz's death. 
 Wonderful, but heartbreaking. I listened to it--read by the author. I tend to enjoy a memoir a bit more when read by the writer.",0
9484793,I cried so much while reading this. It was amazing.,0
9484793,"Be warned: this is definitely a tearjerker. I came across this book at the library and was intrigued. It sounded like a good (if not very, very sad) story about coming to terms with loss and finding peace and closure somewhat. I was not disappointed. This book made me cry and there are very, very few books that are able to do that. 
 I really feel for Matt. He was so ready to become a father but not like he did, not without his beloved wife. Life sometimes has other plans whether we like it or not. Matt thrusts himself into trying to care for his newborn daughter while wondering all the while if he was doing what his wife, Liz, would be doing if she were there. That's such an incredibly painful thing to have to wonder. 
 This story does have a very hopeful ending, which I really liked. This is a great book for those who don't mind a cry or two while reading.",0
9484793,"** spoiler alert ** 
 If you know is story or have read his blog I'm not sure that it is worth taking the time to also read the book, still a fan of any man who will go the extra steps to fill his wife's place in every where possible and make sure her daughter knows about her.",0
9484793,This was an amazing story of loss and pain and most of all love. The book had me hooked from the first page and I cried but not always because it was sad. A definite must read.,0
121127,"The best of Goodkinds books. It only goes downhill from here, might as well stop reading.",0
121127,"This book reveals Goodkind's political agenda to its greatest extent thus far. The particular targeted issues are Communism/Socialism, Labor Unions, and even welfare to a lesser extent. The Imperial Order is clearly a stand in for a Communist society and the story illustrates how problematic such a government is. 
 More potentially offensive to readers is the attack on labor unions, depicting them as inefficient and unfair. This story overtly attacks the notion of selflessness and shows its devotees to be misguided at best and delusional or corrupt at worst. Jagang, the series antagonist, can be seen as a kind of Stalin figure here. The story tries to tell people who may be sympathetic to Communism, or to a lesser degree, Socialism, that such sympathy is dangerous. Despite it's messages, it does provide an engaging and satisfying story, but magic and hard fantasy take a back seat to politics and are not seen much at all. 
 The book raises the question of whether conservative politics, or any politics for that matter, belong in epic fantasy. It also kind of seems that the vehicle of fantasy used to discuss these issues has largely been vacated for the themes at this point in the series now that many readers have been hooked. Despite that it may be hard for readers who are sympathetic to leftist causes, labor unions, or even social justice issues to stomach, the story does contribute interestingly to political discussion and does have valid points, particularly in it's indictment of Communism. Also, the book does promote secular humanism and somewhat attacks religions for being controlling of the human spirit and causing people to misguidedly do harm to others while thinking they are doing good and God's will. It champions to glory of the human spirit and of individuality, attacking any religion or governmental system that seeks to limit or control it. 
 Strangely, the book kind of reads like a Fantasy version of Horatio Alger's Ragged Dick, showing a downtrodden young man making everything and everyone go his way by taking initiative, showing ingenuity, and embracing the fundamentals of Capitalism. The book also follows Goodkind's now established formula, which is becoming cliched. Once again, the two lovers are recovering from their last ordeal and are beginning to finally really enjoy time together, when once again, great tragedy separates them against their will and their love is once more mutually unrequited. 
 This installment in the Sword of Truth also largely focuses on the villainous character of Nicci (yes, the antagonist's name is Nicci), who comes to the forefront. We learn that she was corrupted by an ultra-leftist upbringing and once again, we see Richard begin to shape and influence his opposition with his righteous Ayn Randian messages. Despite the heavyhandedness and even though the messages can be abrasive, it is nice to see Epic Fantasy engaging with pertinent themes and breaking oway from the cliches of it all being derivitave of Tolkein and Lewis with nothing new to offer.",0
121127,"It was awesome, possibly the best out of the series that I've read so far.",0
121127,"This chapter in the story of Richard and Kahlan was leaps and bounds better than Soul of the Fire. It definitely had some of the magic back that made the first two so amazing. Unfortunately, Goodkind spent most of the novel having his characters preach his philosophies to us, which became exhausting and overpowering. This book really shines when he lets his characters act on those ideals instead of just preaching about them.",0
121127,"Finally! The story starts getting better! It is about as good as Wizard's First Rule! I was interested from the very beginning all the way through to the end. It is definitely one of the better books in the series so far. 
 The beginning is a little slow, but I was still interested because Richard and Kahlan (along with Cara) finally get to be together without any distractions. Then, all of the sudden their time together was ruined! :( They are separated again throughout the majority of this novel; however, I still found it to be extremely entertaining. Kahlan is involved in many battles when she rejoins with the D'Haran army. Believe me when I say that some of these battles are very interesting. Though her story isn't as good as Richard's, I was still excited to read about the battles taking place. Richard was taken to the heart of the Imperial Order by Nicci, a Sister of the Dark. I don't want to say too much about this and give things away. However, I will say that it was fascinating to read about the Old World and why they are so hated. You get to meet people and read about how they live under the rule of the Imperial Order,and the horrible carvings they have to create. It's no wonder why Richard and Kahlan want to destroy the Imperial Order and save these people. 
 Throughout the story we get to see a different side of Richard. We always see him destroy with his Sword, but this time he is without his Sword, so we get to see him create! He is very talented with the help of his gift. There was a lot of anticipation and excitement in Richard's story to see how he was going to handle the situation he was in. With Kahlan's life on the line Richard will do anything! 
 I have to admit that I do not like Nicci! As the story went on I just couldn't believe how ignorant she was even when she gets to the Old World with Richard. Goodkind really brought out my feelings (both good and bad) towards Richard and Nicci in this novel. 
 Goodkind is a little better with his writing in this novel, though there was some repetition. His detail was amazing! I really felt like I was there with both Richard and Kahlan. You just have to get used to how Goodkind writes his novels and you will enjoy them even more. 
 Overall, this was one of the best stories so far; I give it a well deserved 5 stars! I found it to be very interesting and especially entertaining. I was engrossed in the novel all the way until the end!",0
7069357,"These just keep getting funnier. Because I know there are now 22 (?) in the series, the romantic entanglements feel a little like ""jumping the shark"" but what the hey. Fun for me! 
 Plus Grandma Mazur is hilarious. I laugh out loud everytime I read one of these books (so I have to watch where I am).",0
910155,"I am more of a fan of the werewolves in this series. This book introduces the witches. It is still a good book as all kelley Armstrong's book are. We get the introduction of the sorcerers in this , and Lucas is a very complex character, it makes the book better because of his history. So if your into these books this should be read as it sets up people that are in so many of her other novels.",0
910155,i think lucas is kinda hot... i enjoyed this story but wish that elena and clay had been more involved. maybe in the next book.,0
910155,"Paige is a witch, and Coven Leader of the American Coven. That sounds more important than she really is, because the Elders don't really want to give her any power. 
 Now she has to look after Savannah, daughter of deceased dark witch Eve, with powers no one can predict. 
 Enter Leah, bad half-demon, a Volo, which means she can levitate things. Levitate in the way that she can chop your head of with a flying plate. 
 Then there is Nast, leader of the Nast Cabal, a sorcerer business-Mafia, who wants custody over Savannah. 
 This starts a chain of actions that well, fill the whole book. This book is one long roller coaster ride of fast-paced plot twists. It was very different from Bitten and Stolen indeed, but Paige is a whole different character, so I don't mind. The romance was predictable but kinda cute, Cortez dialogue fit him quite right and Savannah acted like a real thirteen-year-old. Fun read!",0
910155,Slow at first but it got better when Lucas made his appearance. I'll try to review it soon.,0
910155,"Not as good as the first two books, wasn't expecting a lot but it definitely picked up a lot at the end. Love the series.",0
45491,"Pullman's trilogy distilled down to it's essence. All of the power and bite of the novels with none of the watered-down pandering to American Christians that ruined the movie. 
 No kings, no bishops, no priests. We'll be free citizens of the Republic of Heaven",0
24128061,This book was so freaking hot. I love Stephanie and her wolf. At the end of the book I almost wanted to throw something because I need part 2 like yesterday,0
24128061,"This is the story of when Stephany was taken ""accidentally"" by the wolves. I knew when we got her back in the Vampire Kings series that there was something going on with her. Surprisingly I enjoyed this and getting to know Ward, the Alpha. The chemistry between Stephany and Ward is off the charts my only issue was that Stephany and Lance are accidentally mated and she had been celibate for 20 years. Years in which Lance never sought her out never mated her again. So my question becomes what happens next?",0
24128061,"** spoiler alert ** 
 I received a free copy in exchange for an honest review 
 Spinning off from ""Chosen by the Vampire Kings"" this book starts off as a behind the scenes to Stephany's kidnapping. In the Chosen series there were traits within Brant and Zane that I wished were together in one character and here we have it, all wrapped up in the Alpha wolf Ward. Big and brawny, but loyal and honorable, protective of his domain and those in his custody. Initially I felt sorry for Lance but I can't help rooting for Ward either. Much more romantic than Chosen that's for sure. Really looking forward to how this story reveals itself.",0
24128061,"Good book. 
 I started this after I finished her other series, and I like this one just as much. can't wait to start the next one.",0
24128061,4.5,0
425540,"FANTASTIC read for anyone that has a child in their life! Opened my eyes in many ways and encouraged me and also validated a lot of what i have been doing. Discusses Talk that Heals and Connects, Love, Self Expression, Emotional Safety, Autonomy and Power, and Self Confidence. The last sentence of the book says it all....""Support your child's sense of self-worth daily by affirming who she is, by voting ""yes"" for her direction, and by expressing your love and appreciation authentically. This means that there are no expectations to stand in the way of the joyous celebration of who the child is.""",0
425540,"Although I worry about the controversy surrounding Aldort's faked PhD, this book really resonated with me and was a sound companion to Alfie Kohn's Unconditional Parenting. 
 I only have an 18 mo. old and 3 mo. old, but I plan to use her SALVE technique - stop your own negative self talk or listen to your own thoughts before reactong to your child, attend to the child, listen, validate, empower",0
425540,"I can't quite decide if I want to give this 2 or 3 stars. I'm not quite finished, but the material is so redundant by now (and as another reviewer mentioned, the dialogue feels forced). I agree that children should be treated with respect and that their feelings be validated, and the book has helped me react with more kindness, but some of the advice is absurd. Don't take kids on errands with you because they'll be bored?? Errands aren't a party for me, either, but that's life. Boredom is a normal part of life, and so are responsibilities. Don't make them pick up their toys? Um, I'll help, but that's their responsibility. Children should be nurtured but not sheltered. I think this book doesn't advocate the proper balance between discipline and respect. That being said, parenting styles are personal, so it might work for you. 
 UPDATE: I changed it from 2 to 3 stars because I liked the last quarter of the book and, in general, it really did help me evaluate and strengthen my parenting style. Still had issues with some of it, but appreciated the overall message of treating children with more kindness and respect.",0
425540,I read this after listening to the five disk collection of Aldort's lectures. The book is a great summary of Aldort's ideas and perspective on parenting. I really like everything she said about healing your own wounds from childhood first. I also like her ideas on childproofing your house and life instead of keeping temptations at easy reach. (For example not keeping sugar in the house at all if you don't want your child to have it). It is a very radical approach to parenting that will work for some people. I plan on drawing from much of her perspectives when I have kids.,0
425540,"I felt that some of the advice tends to sound quite manipulative and in my view not really in the best interests of the child, though it is certainly thought provoking. I found it somewhat disturbing.",0
22605657,"Poets in Hell (Heroes in Hell Book 17) 
 by Janet Morris 
 An astounding anthology of poetry, which will entice many readers into the breaking of fire bleeding from Satan's depths. 
 In a very clever an interesting way, this collection has been crafted as the poets antagonise and and challenge the birth of their creations in this amazing work that encounters many important figures of history. 
 Get ready to trawl these pages with Satan, the Damned, Guy Fawkes, and Hell - you are in for an awakening! 
 The work explores all facets of emotion, some disturbing and requiring punishment; best not be tormented and yearning for compassion in this gruesome adult read. 
 Genius concept 5*****",1
22605657,"Four stars only, for now, out of fairness resulting from the incomplete nature of this brief review... 
 Full disclosure: I've only been able to read Joe Bonadonna's ""We the Furious"" and Janet and Chris Morris' ""Seven Against Hell"" so far, but I was compelled to leave a comment due to the sporadic, distracted nature of my pleasure-reading these days. But I am impressed, and I didn't want to leave that initial impression unmarked. Ongoing impressions may be added later---what audacity, this guy flashes, eh?! 
 Call this...a ""serialized review,"" if you will. 
 These two tales in POETS IN HELL are very different in tone and approach, which divergence provides a pair of dynamic gateways into the wildly inventive, shared-world ""in Hell"" series (this being the 17TH BOOK inspired by the fertile Janet Morris concept---!). 
 Unique, sometimes challenging, and mind-blowingly inventive---all these perceptions apply to this entire Morris-series creation involving eternal struggles in the Underworld that transcend simplistic notions like despair and and resignation to a final fate. 
 Oh, no, says this ambitious Morris series: Think ye that Hell is the bitter END to all thy strivings? that consignment to Hell might at least impart some...""repose"" in surrender to everlasting torment? Think again, O ye who enter here---SURPRISE! There's SO much more to suffer and vie for, even in the grim Circles of the Pit. (Does the human spirit EVER quit aspiring toward ascendancy, even to relative status in misery?) 
 So many plates are kept spinning overhead (or rather, underworld) in this vast and varied tapestry of literary, historical and fictional characters interacting amidst Perdition's flames in a feverish (what other kind could there be, in Hell?) competition to curry favor, deceive, and otherwise self-aggrandize themselves (did you expect altruistic motivations, in HELL?!) in the Father of Lies' domain. 
 Every writer represented in this anthology (and the others) is forced to literally go through...well---HELL to fall within the parameters of the shared-world vision, and yet deliver something with a personal storytelling stamp (not to mention indulge themselves in some passionate manipulation of favorite characters). 
 Now that's DAMNED hard to do (sorry). And it appears that the several fantasy writers within the pages of the present volume go the extra mile, paving the road to Hell with their most earnest personal visions of eternal striving, passion and manipulation even in damnation. 
 The Morrises' ""Seven Against Hell"" is a potent dose of their usual finely wrought classicism, in tone, yielding a story of larger-than-life characters who are nonetheless very rooted in recognizable, soberingly human emotions and motivations. Bonadonna's ""We the Furious"" is a much different, wildly nostalgic and amusingly referential collision of incongruous characters (Frankenstein and his creation! Galatea and Gulliver! joining skillfully fleshed-out original characters---""Frankenstein"" constructs whose ""parts and stitching"" kept me guessing) on a joint (and sometimes cross-purposed) mission that leads to surprising corners of Hell. Not to mention unexpected resolutions. 
 There's nothing quite like this venerable, long-running, shared-world series, refreshed yet again with POETS IN HELL. I look forward to reading more.",4
22605657,"** spoiler alert ** 
 Go to Heaven for the climate, Hell for the company. - Mark Twain 
 You can always count on Mark Twain. What he doesn't mention is rains of fire flakes, hell horses, demons, devils, lawyers, and billions of the Damned, many of whom weren't exactly the nicest people in life. 
 Hell is an Equal Opportunity kind of place. Mess up, and you'll end up on Slab A being worked over by the Undertaker, who isn't the most pleasant chap. Really mess up and Satan will display your still living body parts for all to see, before sending you to the Undertaker. 
 The Damned are in Hell for punishment. And punished they will be, often by other of the Damned. King or beggar, Hell will be one Hell of a trip for all of them. A short trip in many cases. Back to the Undertaker, who sometimes makes minor mistakes, like putting your arms where your legs are supposed to go. You've got to pity the poor guy though, he's just been swamped since Guy Fawkes used a nuclear weapon on the Hall of Injustice. 
 This is the seventeenth book in the series, and no, you don't need to read the earlier books first. Janet Morris has done her usual incredible job of pulling together a group of talented writers, and sending them on a mission to help with the punishment. 
 You'll meet old friends, and new friends in Hell. Just don't turn your back on them if you have the 'Get Out of Hell Free Card!' 
 And never enter Hell without your sword/spear/bow/pistol/nuclear weapon at hand and ready for use. Oh, no, you took the safety off and are bleeding to death. Let me relieve you of your money and gun, and say 'Hello to the Undertaker for me!'",6
22605657,"Where could one find Shakespeare, Marlowe, Homer, Diomedes, Frank Nitti, Victor Frankenstein, Emily Dickinson, Mary Shelley and Merlin in one place? The answer is Janet and Chris Morris's shared world of Hell. Aspiring authors, renowned poets and playwrites vie for attention, fame and recognition, with the odd exception most fail in many diabolic ways. 
 The stories range from the deeply moving, to the heroic, to the downright amusing as the denizens double and triple cross one another, form uneasy alliances, and try and outwit Satan, not to mention try to win the poetry slam.... 
 Although written by a variety of authors the stories flow well, and the characters complement each other. Dark and delicious, devious and deadly with devilry aplenty in the darkest realm - is a perfect summing up of this instalment of Heroes in Hell. Most certainly fantasy at its darkest and wittiest!",10
22605657,"It's hard to know what to expect from a book titled 'Poets in Hell', at least I hadn't a clue until I turned the first page. What I got was something quite mad, that's mad in an absolutely wild, clever, surreal and brilliant way. 
 I like fantasy, and I like it dark, this is probably what attracted me to a book set in the vast expanse of hell, what a brilliant playground for a group of writers to unleash their imaginations. Of course, the idea of a collection of stories about poets doesn't exactly conjure an image of action and adventure, but I can say, this group of wordsmiths may have lived sedate, studious lives, but death gets seriously real for them. There is such a wild, eclectic mix of characters in this collection, all bound together with a common theme, and a running consistency that speaks of very clever world building, behind the scenes. Although each author has his or her own take on hell and the, madcap adventures they put their characters through, there are also common themes and characters binding the collection together and giving the book a strong feel of oneness, giving the reader the feel of roving through the many layers of hell, like some kind of traveller roaming through space and time witnessing all of the action up close. 
 As I said there are consistent rules running through the collection. Wars are fought in hell, murders committed, anything that happened in life can happen in hell, but generally with horrible consequences. Food tastes like shit, literally, nothing is as it seems, if something appears good it's most likely just a trick of the devil's to torment the soul even further. Shakespeare, Yeats, Genghis Khan, Napoleon Bonaparte, Helen of Troy... the cast is endless and limitless. They live, love and lose all in hell. 
 A good book? Hell yeah!",10
6359544,"It is a shame that this book, unlike the whole of Dawkins' brilliant collection of evolution-themed books, came out after his current incarnation, along with Christopher Hitchens, as the world's token atheist. Certainly he has every right to believe, or rather not believe, in whatever he chooses; instead I fear that that designation will publicly override the brilliant and important message of this very necessary book. Dawkins' book concisely and articulately offers succinct, clear, and easy to follow facts illustrating the truth of natural selection. And it couldn't be timelier; Dawkins stated reason for writing this book, directed at the non-scientist, is the horrendously embarrassing poll numbers that show a deplorable 44% of Americans are young-earth creationists. I have a couple of points to make. 
 First, I would doubt any of the young-earthers - Dawkins refers to them as 'history-deniers' - match Dawkins love and devotion to the natural world. In elegant prose, and dazzlingly full color photographs, Dawkins paints a picture of nature both beautiful and graceful. The evidence he offers supporting the established truth of evolution theory are clear and easy to follow. He is at times pedantic, often hysterical, and always enthusiastic. Like Carl Sagan, Dawkins has the talent of making science exiting for all. 
 Second, in light of all that, Dawkins is not interested in casually converting the deniers. He makes no attempt to mask his contempt for those that so mindlessly dismiss reason. He is on the offense here; the 44%, likely already adverse to Dawkins due to his noted atheism, will not find an understanding teacher here. He is factual, harsh, concise. He has no intention of sympathetically converting the non-believers; he simply wants to state the evidence and illustrate why creationism fails. 
 So, then, how do I feel about this? Is Dawkins harsh, matter of fact approach reasonable, or ought he to show respect for biblical literalism and religious devotion, seeking instead a balance between religion and science? The fact of the matter is that this problem - and make no mistake the denial of evolution is a real problem - is indicative of a much larger problem in America today: scientific illiteracy. So many Americans are 'history deniers;' should, then, it come as any shock that, in this country today, a Playboy model and a goofball comedian are given the same credibility as the entire medical establishment regarding autism and vaccines, despite the fact that they push the opposite view? Should it come as any shock that the health care debate, where reasonable discussion regarding policy and governmental rolls are appropriate, can instead be hijacked by the ludicrous assumption that the President and the Congress are advocating the wholesale slaughter of the elderly? That the debate on such complex system dynamics as those that govern climate change can be reduced to a scientifically inappropriate yes or no 'belief?' That scientists and experts are dismissed as elitists; egg heads that deserve to be selectively ignored? That a 3rd rate actress from that damn Jack Ritter show can hit the talk show circuit instigating fear and distrust in established, tested, validated medicine and a convicted felon can pen a book regarding cures ""they"" - the wicked scientist - don't want you to know about, and we Americans, rather than laughing at their snake oil, send them instead to the best seller list? That all of this represents a fundamental misunderstanding of the process of the scientific method and peer review? Should, then, we be shocked that American kids are failing worldwide in science and math scores? And we can ignore this disbelief in natural selection, 200 years to the year since Darwin's birth and 150 years to the year since he published his revolutionary work? I can see why Dawkins is so angry. We all should be. 
 There's my tirade. Whew. That said, unlike Dawkins, I will concede that attacking the 44% so relentlessly is not the best approach to solve this problem. Because this problem must - MUST! - be solved. Dawkins reputation and his methods will ultimately contribute to further polarization. Americans simply cannot afford the battle between science and religion to endure any longer: if you believe in a God who created us, then it goes without saying he created us to be rational and reasonable and can't, I would imagine, be too pleased with the plague of scientific illiteracy debilitating humanity. The scientific method not only must be taught, it must be understood, employed and adopted. Our future depends on it...",0
6359544,"I've been mousing around for 5 years trying to open my mind to the full glory and immensity of evolution. Several books lead me along the path, but this might be the first to fully enlighten me. I find it funny to resort to language like ""glory"" and ""enlighten"" in order to defend an evolutionist's manifesto against christian creationism. I suppose knowledge can be just as spiritual and soulful a pursuit as religion. The Greatest Show on Earth is first-rate mind blowing stuff. Dawkins technically persuasive book on evolution is scaled back just enough so I can understand the multiple sciences supporting evolution. His clear and concise science writing and his sensational subject are both deserving of the title, ""The Greatest Show on Earth."" An updated version of his book should be read every 10 years ... by everyone! Regarding the beauty and endurance of evolution, a favorite quote comes to mind, ""Ever present never twice the same, ever changing never less then whole.""",0
6359544,"Scientists have their opinions regarding the diversity of life, and Creationists have theirs. Clearly both deserve equal time for their ideas in the classroom. 
 Ah .... If only one group had performed extensive research garnering mountains of evidence from such diverse fields as biology, paleontology and genetics to develop a theory (not a hypothesis, but rather a system of ideas that have been confirmed by observation and experiment to account for known facts) which seamlessly and elegantly both explained and made testable predictions about nature. And .... if the other group had yet to publish a single peer reviewed paper in a reputable journal, then .... perhaps, maybe .... it would be possible to determine whether one argument carried a bit more weight than the other. If that were to occur we'd know that one group's stance was more than just an 'opinion' and that the other group was creating a generation of intellectually challenged dimwits. 
 Oh, wait a minute .... that's EXACTLY the nature of the debate as Richard Dawkins outlines in ""The Greatest Show on Earth: The Evidence for Evolution"". With characteristic clarity and wit Dawkins creates a fascinating and passionate case for evolution by natural selection (based on scientific evidence) while simultaneously dismantling the intellectually dishonest ideas espoused by Creationists (who make up more than 40% of the US population, a figure that is simultaneously both disgraceful and embarrassing). 
 The two things I like most about Dawkins' writing is his ability to explain complex ideas clearly (without diluting them into a watery paste), and his talent for approaching a problem from a unique perspective - such as a gene as a selfish entity (selfish gene) or a pervasive idea as a virus (meme). This allows new insights to be developed, even if the reader is already familiar with much of the subject matter. 
 Many would benefit from a reading of ""The Greatest Show on Earth"". To do so, however, would require them to be convinced to spend more time critically examining and evaluating the scientific evidence and less time talking to their imaginary friend. An unlikely proposition at best.",0
6359544,"It is a shame that Richard Dawkins has bridged such a gap between himself and the religious, for he has such passion for evolution and is excellent at explaining it. Although this book is a little less focused than the others of his that I have read (perhaps because the subject matter is so broad), it is still an excellent overview of why evolution is true. Unfortunately, I'm afraid his condescending tone will prevent this book from appealing to those who do not already understand the subject, though I can't really see a creationist picking up this book, anyway. For those, on the other hand, who already known evolution to be true but only have a basic high school understanding of the process, this would be a great overview. Considering the number of Americans who don't believe evolution should be taught in schools, any book that explains the fascinating process of natural selection is a good thing, in my opinion. And also, I can't end this review without mentioning the gorgeous cover. It is stunning.",0
6359544,"Dawkins at his best. Very elegantly written. 
 I am adding him to my best of 2009.",0
13415540,Brilliant!,0
13415540,"Que dire de cette belle oeuvre qui parle de la societe anglaise du 18eme siecle. Au dela, de la belle histoire d'amour qui fait le succes de ce roman , entre Elisabeth et Mr Darcy, le livre est considere comme un roman d'anticipation au feminisme. Le caractere du personnage principal est different de ce que nous lisons de cette epoque-la. 
 Tant dis que la maman Benett essaie de ""caser"" ses filles, Elisabeth tente de s'en cote de se demarquer (Austen donne du caractere au personnage feminin) 
 Je ne vais pas faire << cliche>> et m'etaler sur les details mais parler des personnages superbement bien construits vaut le detour : de personnalites differentes, chacun evolue dans son role : Mr Bingley avc Jane tous les deux gentils et doux. Mr Darcy l'orgueilleux qui ne sourit jamais et Elisabeth la cultivee et fougueuse font la pluie et le beau temps de l'histoire. Nous avons aussi Lydia et Wikham , tous les deux detestables .... Je peux passer une heure a decortiquer chaque personnage mais je vous invite a lire cette merveille pour en decouvrir davantage. 
 L'ecriture d'Austen est tres riche, elle nous sert sans avarice du beau vocabulaire. Une plume forte et poetique qui te pousse a devorer le livre en quelques heures. 
 Une lecture plaisante , entrainante ... Un classique a ne pas manquer. C'est un plaisir de lire Austen et de relire Orgueil et Prejuges. 
 Ah oui le titre : L'orgueil de nos deux heros fait suer parfois et les prejuges qu'ont eu l'un sur l'autre, les ont separes pour mieux les reunir.",0
516334,"The only reason I didn't give it 5 stars is because my son has OCD which manifest itself with different symptoms than the character in the story does. However, we read it together and I thought it was a gentle and comfortabl way to open discussion about it.",0
516334,Helpful gentle book for children with OCD,0
516334,"As a mom of a worrier, I found this to be an excellent story to share with my daughter.",1
10517476,"I read this book as a child and it was good to revisit this story as an adult. 
 Written in simple language, this is a very touching story set in World War 2. 
 William Beech is a young boy with a history of abuse who is an evacuee and has been sent to the country to be kept safe from the perils of war in London. He ends up staying with Mr Tom Oakly who is a known recluse. Tom reluctantly agrees to take William in and by doing so both they embark on a journey of recovery and rediscovery which changes both their lives forever.",0
865204,"Poetry is usually not my thing, but we read the first to installments for my book club. we were all of us new at poetry reading but when we started to discuss the ones we like or didn't understand we discovered the beauty of his writings in a whole new way. He is simple, and elegant. pleasant to read with several levels of interpretation. political, social, or just simply beautiful.",0
865204,"Har nog aldrig last nagonting sa vackert, harmoniskt och sorgligt som Tomas Transtroms poesi. Jag ar fullkomligt kar i hans prosa, hans eleganta satt att knyta ihop verklighet med fantasi, hans realistiska metaforer och saval sjalvupplevda situationer som historiska tolkningar. 
 Gillar man lyrik och poesi rekommenderar jag Tomas Transtromers ""Samlade Dikter 1954-1996"" varmt.",0
17333276,"Okay, I figured out really quickly this is actually a young adult book. I think we should make a Patterson code to identify if it's young adult, adult, kid, for all I know Patterson's got coloring books out there by now! It actually wasn't a bad story, no language, no real sex, just a decent teen/young adult story. I was actually happy to hand this to my middle schooler and tell him to read it, believe it or not, my 72 year old dad read it too! It was a really cool conversation we had around the dinner table one night having all read a contemporary book. We can sit and talk classics but this was just different, no morale lesson, no hidden meanings, just a decent story 3 generations could enjoy talking about together.",0
